"date","rmse"
2015-08-08,2.62012410201199
2015-01-21,2.64086849559306
2015-03-23,3.43246405985155
2015-05-27,2.00157811562842
2015-07-26,3.18467261351272
2016-04-21,2.28767288831393
2015-03-25,3.04625305121087
2015-11-01,2.55752620038454
2015-11-11,2.08849354733699
2015-10-28,2.65406391056345
2015-05-21,2.14145439708451
2016-01-14,2.13724958658458
2015-02-03,2.70416189201037
2016-04-29,1.94978896992172
2015-04-18,2.46312033564337
2015-04-25,2.35057492125128
2015-04-30,2.23256631128728
2015-09-19,2.46903326124484
2016-02-22,1.84969904951471
2015-07-02,3.60379120199359
2015-04-29,2.23463137676297
2015-05-03,2.8962711666278
2015-11-21,1.83852862341921
2015-07-29,3.06578841590699
2015-04-08,2.92378209034043
2016-02-12,2.14333904911041
